"TYP";"ID";"WOJEWODZTWO";"POWIAT";"GMINA";"TERC";"MIEJSCOWOSC";"SIMC";"NAZWA_PELNA_STAND";"ULIC";"NR_PORZADKOWY";"X92";"Y92"
"SZ";"";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL DOBRA";"03928";"6";"759782";"180059"
"AP";"4879770";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL JANA MATEJKI";"12489";"28A";"260100";"381341"
"AP";"4879770";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL JANA MATEJKI";"12489";"28B";"260095";"381332"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JANA PAWŁA II";"07123";"18";"759644";"180030"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JANA PAWŁA II";"07123";"20";"759644";"180056"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JANA PAWŁA II";"07123";"22";"759628";"180081"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JANA PAWŁA II";"07123";"24";"759620";"180107"
"AP";"4879770";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ROBOTNICZA";"18695";"13";"260091";"381462"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JANA PAWŁA II";"07123";"27";"759640";"179978"
"AP";"4876857";"DOLNOŚLĄSKIE";"bolesławiecki";"Bolesławiec";"0201011";"BOLESŁAWIEC";"0935989";"UL ROBOTNICZA";"18695";"13A";"260040";"381510"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JANA PAWŁA II";"07123";"35";"759606";"180083"
"AP";"6498564";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL OGRODOWA";"14834";"10";"759586";"179967"
"AP";"6495652";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL PIONIERSKA";"16297";"14";"759854";"180173"
"AP";"6495654";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL ZIELONA";"26081";"2";"760430";"180290"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL ZIELONA";"26081";"4";"760440";"180256"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL ZIELONA";"26081";"6";"760447";"180233"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL ZIELONA";"26081";"8";"760456";"180209"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL ZIELONA";"26081";"10";"760467";"180187"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL ZIELONA";"26081";"10A";"760459";"180182"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL ZIELONA";"26081";"14";"760481";"180145"
"AP";"6495655";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL ZIELONA";"26081";"16";"760497";"180120"
"SZ";"";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL MIKOŁAJA KOPERNIKA";"09282";"4";"760264";"179904"
"AP";"6498571";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"15A";"761155";"179945"
"AP";"6498571";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"19A";"761202";"179836"
"AP";"6498571";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"21";"761223";"179803"
"AP";"6498571";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"23";"761240";"179786"
"AP";"6498571";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"25";"761304";"179797"
"AP";"6498571";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"27";"761353";"179855"
"AP";"6498571";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"29";"761323";"179766"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"31";"761280";"179738"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"33";"761292";"179722"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"35";"761304";"179706"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"39";"761329";"179660"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"43";"761344";"179649"
"AP";"6501485";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"47";"761384";"179631"
"AP";"6501485";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"49";"761374";"179598"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"37";"761316";"179690"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"45";"761366";"179625"
"AP";"6498571";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"14";"761184";"179771"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"16";"761209";"179744"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"18";"761270";"179682"
"AP";"6501484";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL FABRYCZNA";"04863";"22";"761336";"179616"
"AP";"6501485";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"1";"761410";"179572"
"AP";"6501485";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"3";"761417";"179537"
"AP";"6501485";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"5";"761429";"179510"
"AP";"6501485";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"9";"761451";"179478"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"11";"761453";"179459"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"19A";"761501";"179402"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"21";"761498";"179373"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"23";"761504";"179348"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"25";"761518";"179305"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"27";"761530";"179298"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"29";"761542";"179270"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"31";"761564";"179247"
"AP";"6504399";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"33";"761586";"179238"
"AP";"6504399";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"35";"761606";"179214"
"AP";"6504399";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"37";"761658";"179256"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"39";"761624";"179178"
"AP";"6504399";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"41";"761660";"179218"
"AP";"6504399";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"43";"761694";"179215"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"45";"761663";"179164"
"AP";"6504399";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"47";"761758";"179238"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"53";"761692";"179145"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"55";"761722";"179120"
"AP";"6504399";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"57";"761777";"179204"
"AP";"6501485";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"15";"761478";"179488"
"AP";"6504401";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"59";"762088";"179200"
"AP";"6501485";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"7";"761429";"179486"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"2";"761415";"179465"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"4";"761470";"179325"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"6";"761433";"179282"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"8";"761430";"179242"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"10";"761446";"179264"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"12";"761476";"179278"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"14";"761484";"179301"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"16";"761502";"179263"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"20";"761528";"179217"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"22";"761560";"179191"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"24";"761602";"179148"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"26";"761627";"179131"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"28";"761649";"179116"
"AP";"6507312";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"32";"761712";"179091"
"AP";"6507313";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"34";"761821";"179034"
"AP";"6504398";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"6B";"761399";"179244"
"AP";"6507311";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL GEN JÓZEFA DWERNICKIEGO";"04429";"6C";"761380";"179223"
"AP";"6507313";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"1";"761877";"178979"
"AP";"6510226";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"5";"761923";"178907"
"AP";"6507313";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"6";"762018";"178988"
"AP";"6510226";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"7";"761941";"178854"
"AP";"6507313";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"8";"761980";"178919"
"AP";"6510226";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"9";"762012";"178767"
"AP";"6510226";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"10";"761998";"178877"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"11";"762180";"178751"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"12";"762073";"178833"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"19";"762164";"178691"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"21";"762201";"178724"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"22";"762208";"178807"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"23";"762198";"178703"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"24";"762210";"178773"
"AP";"6510229";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"56";"762659";"178567"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"26";"762242";"178793"
"AP";"6513142";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"29";"762548";"178578"
"AP";"6513142";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"31";"762596";"178562"
"AP";"6510228";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"32";"762288";"178780"
"AP";"6513142";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"33";"762582";"178547"
"AP";"6510228";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"34";"762294";"178753"
"AP";"6513142";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"37";"762656";"178527"
"AP";"6513142";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"39";"762669";"178505"
"AP";"6513142";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"41";"762691";"178499"
"AP";"6510228";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"46";"762479";"178675"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"47";"762751";"178436"
"AP";"6510228";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"48";"762513";"178661"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"49";"762789";"178428"
"AP";"6510229";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"50";"762549";"178642"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"51";"762808";"178393"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"53";"762853";"178374"
"AP";"6510229";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"54";"762632";"178597"
"AP";"6513144";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"92";"762977";"178276"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"20";"762172";"178798"
"AP";"6510230";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"68";"762921";"178590"
"AP";"6516057";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"63";"763133";"178124"
"AP";"6516057";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"94";"763027";"178241"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"55";"762880";"178353"
"AP";"6516057";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"104";"763125";"178162"
"AP";"6516057";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"106";"763174";"178154"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"16";"762124";"178811"
"AP";"6516057";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"98";"763107";"178219"
"AP";"6513142";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"43";"762716";"178485"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"66";"762811";"178504"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"76";"762827";"178473"
"AP";"6510230";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"70";"762914";"178557"
"AP";"6510230";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"80";"762993";"178546"
"AP";"6516057";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"96";"763057";"178219"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"18";"762146";"178800"
"AP";"6510228";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"42";"762430";"178720"
"AP";"6510229";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"58";"762714";"178569"
"AP";"6513142";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"62";"762743";"178509"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"64";"762781";"178484"
"AP";"6513144";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"102";"763174";"178318"
"AP";"6513143";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"57";"762893";"178295"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"11A";"762150";"178708"
"AP";"6510227";"PODKARPACKIE";"bieszczadzki";"Ustrzyki Dolne";"1801084";"USTRZYKI DOLNE";"0953817";"UL JASIEŃ";"07305";"25";"762232";"178690"
